"marca_tiempo";"hora_solar";"ocupantes_conteo_robus3";"temperatura_exterior";"temperatura_interior";"energia_agua_refrigerada";"radiacion_global_fachada";"marca_tiempo_1";"marca_tiempo_2";"marca_tiempo_3";"marca_tiempo_4";"marca_tiempo_5";"marca_tiempo_6";"marca_tiempo_7";"marca_tiempo_8";"marca_tiempo_9";"marca_tiempo_10";"marca_tiempo_11";"marca_tiempo_12";"hora_solar_1";"hora_solar_2";"hora_solar_3";"hora_solar_4";"hora_solar_5";"hora_solar_6";"hora_solar_7";"hora_solar_8";"hora_solar_9";"hora_solar_10";"hora_solar_11";"hora_solar_12";"ocupantes_conteo_robus3_1";"ocupantes_conteo_robus3_2";"ocupantes_conteo_robus3_3";"ocupantes_conteo_robus3_4";"ocupantes_conteo_robus3_5";"ocupantes_conteo_robus3_6";"ocupantes_conteo_robus3_7";"ocupantes_conteo_robus3_8";"ocupantes_conteo_robus3_9";"ocupantes_conteo_robus3_10";"ocupantes_conteo_robus3_11";"ocupantes_conteo_robus3_12";"temperatura_exterior_1";"temperatura_exterior_2";"temperatura_exterior_3";"temperatura_exterior_4";"temperatura_exterior_5";"temperatura_exterior_6";"temperatura_exterior_7";"temperatura_exterior_8";"temperatura_exterior_9";"temperatura_exterior_10";"temperatura_exterior_11";"temperatura_exterior_12";"temperatura_interior_1";"temperatura_interior_2";"temperatura_interior_3";"temperatura_interior_4";"temperatura_interior_5";"temperatura_interior_6";"temperatura_interior_7";"temperatura_interior_8";"temperatura_interior_9";"temperatura_interior_10";"temperatura_interior_11";"temperatura_interior_12";"energia_agua_refrigerada_1";"energia_agua_refrigerada_2";"energia_agua_refrigerada_3";"energia_agua_refrigerada_4";"energia_agua_refrigerada_5";"energia_agua_refrigerada_6";"energia_agua_refrigerada_7";"energia_agua_refrigerada_8";"energia_agua_refrigerada_9";"energia_agua_refrigerada_10";"energia_agua_refrigerada_11";"energia_agua_refrigerada_12";"radiacion_global_fachada_1";"radiacion_global_fachada_2";"radiacion_global_fachada_3";"radiacion_global_fachada_4";"radiacion_global_fachada_5";"radiacion_global_fachada_6";"radiacion_global_fachada_7";"radiacion_global_fachada_8";"radiacion_global_fachada_9";"radiacion_global_fachada_10";"radiacion_global_fachada_11";"radiacion_global_fachada_12"
2021-11-10 00:00:00;2021-11-09 23:11:17;2,16666666666664;25,8912547433332;26,5468826266666;-6,33752309890193e-16;0,245870912999424;1636497000;1636495200;1636493400;1636491600;1636489800;1636488000;1636486200;1636484400;1636482600;1636480800;1636479000;1636477200;1636494084.44835;1636492284.44835;1636490484.44835;1636488684.44835;1636486884.44835;1636485084.44835;1636483284.44835;1636481484.44835;1636479684.44835;1636477884.44835;1636476084.44835;1636474284.44835;2.99999999999997;2.99999999999997;2.99999999999997;2.94444444444442;2.88888888888886;3.16666666666664;3.83333333333331;2.99999999999997;2.83333333333331;2.99999999999997;2.99999999999997;2.99999999999997;25.8999996199998;25.7663927066665;25.7000007599998;25.6166661566665;25.2661164583332;25.0333334599998;24.9672193516665;25.0836070366665;24.9999999999998;24.8999996199998;24.7999992399998;24.9166685749998;26.7680536899999;26.7618335066666;26.7579997366666;26.7931543999999;26.7895555499999;26.8255929933333;26.8204542799999;26.8227774299999;26.8290694549999;26.8522777549999;26.8845125833333;26.8711271299999;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.255361929999999;0.3467036325;0.00274198166609102;0.327791869666091;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;0.00137915966609103;5.66942501066609;14.1694005333328
2021-11-10 00:30:00;2021-11-09 23:41:17;0,999999999999974;25,8327821116665;26,6583712899999;-6,33752309890193e-16;0,169457748832758;1636498800;1636497000;1636495200;1636493400;1636491600;1636489800;1636488000;1636486200;1636484400;1636482600;1636480800;1636479000;1636495877.91102;1636494084.44835;1636492284.44835;1636490484.44835;1636488684.44835;1636486884.44835;1636485084.44835;1636483284.44835;1636481484.44835;1636479684.44835;1636477884.44835;1636476084.44835;2.16666666666664;2.99999999999997;2.99999999999997;2.99999999999997;2.94444444444442;2.88888888888886;3.16666666666664;3.83333333333331;2.99999999999997;2.83333333333331;2.99999999999997;2.99999999999997;25.8912547433332;25.8999996199998;25.7663927066665;25.7000007599998;25.6166661566665;25.2661164583332;25.0333334599998;24.9672193516665;25.0836070366665;24.9999999999998;24.8999996199998;24.7999992399998;26.5468826266666;26.7680536899999;26.7618335066666;26.7579997366666;26.7931543999999;26.7895555499999;26.8255929933333;26.8204542799999;26.8227774299999;26.8290694549999;26.8522777549999;26.8845125833333;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.255361929999999;0.245870912999424;0.00274198166609102;0.327791869666091;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;0.00137915966609103;5.66942501066609
2021-11-10 01:00:00;2021-11-10 00:11:17;0,499999999999974;25,8333326999998;27,4384447733333;-6,33752309890193e-16;0,166686079166091;1636500600;1636498800;1636497000;1636495200;1636493400;1636491600;1636489800;1636488000;1636486200;1636484400;1636482600;1636480800;1636497677.91102;1636495877.91102;1636494084.44835;1636492284.44835;1636490484.44835;1636488684.44835;1636486884.44835;1636485084.44835;1636483284.44835;1636481484.44835;1636479684.44835;1636477884.44835;0.999999999999974;2.16666666666664;2.99999999999997;2.99999999999997;2.99999999999997;2.94444444444442;2.88888888888886;3.16666666666664;3.83333333333331;2.99999999999997;2.83333333333331;2.99999999999997;25.8327821116665;25.8912547433332;25.8999996199998;25.7663927066665;25.7000007599998;25.6166661566665;25.2661164583332;25.0333334599998;24.9672193516665;25.0836070366665;24.9999999999998;24.8999996199998;26.6583712899999;26.5468826266666;26.7680536899999;26.7618335066666;26.7579997366666;26.7931543999999;26.7895555499999;26.8255929933333;26.8204542799999;26.8227774299999;26.8290694549999;26.8522777549999;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.169457748832758;0.245870912999424;0.00274198166609102;0.327791869666091;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;0.00137915966609103
2021-11-10 01:30:00;2021-11-10 00:41:17;-2,55998925761484e-14;25,9054638549998;27,3505128216666;-6,33752309890193e-16;-5,75651216509302e-13;1636502400;1636500600;1636498800;1636497000;1636495200;1636493400;1636491600;1636489800;1636488000;1636486200;1636484400;1636482600;1636499477.91102;1636497677.91102;1636495877.91102;1636494084.44835;1636492284.44835;1636490484.44835;1636488684.44835;1636486884.44835;1636485084.44835;1636483284.44835;1636481484.44835;1636479684.44835;0.499999999999974;0.999999999999974;2.16666666666664;2.99999999999997;2.99999999999997;2.99999999999997;2.94444444444442;2.88888888888886;3.16666666666664;3.83333333333331;2.99999999999997;2.83333333333331;25.8333326999998;25.8327821116665;25.8912547433332;25.8999996199998;25.7663927066665;25.7000007599998;25.6166661566665;25.2661164583332;25.0333334599998;24.9672193516665;25.0836070366665;24.9999999999998;27.4384447733333;26.6583712899999;26.5468826266666;26.7680536899999;26.7618335066666;26.7579997366666;26.7931543999999;26.7895555499999;26.8255929933333;26.8204542799999;26.8227774299999;26.8290694549999;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.166686079166091;0.169457748832758;0.245870912999424;0.00274198166609102;0.327791869666091;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13
2021-11-10 02:00:00;2021-11-10 01:11:17;-2,55998925761484e-14;25,8333326999998;27,4659446083333;-6,33752309890193e-16;0,0901777483327577;1636504200;1636502400;1636500600;1636498800;1636497000;1636495200;1636493400;1636491600;1636489800;1636488000;1636486200;1636484400;1636501277.91102;1636499477.91102;1636497677.91102;1636495877.91102;1636494084.44835;1636492284.44835;1636490484.44835;1636488684.44835;1636486884.44835;1636485084.44835;1636483284.44835;1636481484.44835;-2.55998925761484e-14;0.499999999999974;0.999999999999974;2.16666666666664;2.99999999999997;2.99999999999997;2.99999999999997;2.94444444444442;2.88888888888886;3.16666666666664;3.83333333333331;2.99999999999997;25.9054638549998;25.8333326999998;25.8327821116665;25.8912547433332;25.8999996199998;25.7663927066665;25.7000007599998;25.6166661566665;25.2661164583332;25.0333334599998;24.9672193516665;25.0836070366665;27.3505128216666;27.4384447733333;26.6583712899999;26.5468826266666;26.7680536899999;26.7618335066666;26.7579997366666;26.7931543999999;26.7895555499999;26.8255929933333;26.8204542799999;26.8227774299999;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-5.75651216509302e-13;0.166686079166091;0.169457748832758;0.245870912999424;0.00274198166609102;0.327791869666091;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13
2021-11-10 02:30:00;2021-11-10 01:41:17;-2,55998925761484e-14;25,6833333966665;26,9607175199999;-6,33752309890193e-16;0,163935830166091;1636506000;1636504200;1636502400;1636500600;1636498800;1636497000;1636495200;1636493400;1636491600;1636489800;1636488000;1636486200;1636503077.91102;1636501277.91102;1636499477.91102;1636497677.91102;1636495877.91102;1636494084.44835;1636492284.44835;1636490484.44835;1636488684.44835;1636486884.44835;1636485084.44835;1636483284.44835;-2.55998925761484e-14;-2.55998925761484e-14;0.499999999999974;0.999999999999974;2.16666666666664;2.99999999999997;2.99999999999997;2.99999999999997;2.94444444444442;2.88888888888886;3.16666666666664;3.83333333333331;25.8333326999998;25.9054638549998;25.8333326999998;25.8327821116665;25.8912547433332;25.8999996199998;25.7663927066665;25.7000007599998;25.6166661566665;25.2661164583332;25.0333334599998;24.9672193516665;27.4659446083333;27.3505128216666;27.4384447733333;26.6583712899999;26.5468826266666;26.7680536899999;26.7618335066666;26.7579997366666;26.7931543999999;26.7895555499999;26.8255929933333;26.8204542799999;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.0901777483327577;-5.75651216509302e-13;0.166686079166091;0.169457748832758;0.245870912999424;0.00274198166609102;0.327791869666091;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13
2021-11-10 03:00:00;2021-11-10 02:11:17;-2,55998925761484e-14;25,4333330799998;27,3900111516666;-6,33752309890193e-16;0,002752766666091;1636507800;1636506000;1636504200;1636502400;1636500600;1636498800;1636497000;1636495200;1636493400;1636491600;1636489800;1636488000;1636504877.91102;1636503077.91102;1636501277.91102;1636499477.91102;1636497677.91102;1636495877.91102;1636494084.44835;1636492284.44835;1636490484.44835;1636488684.44835;1636486884.44835;1636485084.44835;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;0.499999999999974;0.999999999999974;2.16666666666664;2.99999999999997;2.99999999999997;2.99999999999997;2.94444444444442;2.88888888888886;3.16666666666664;25.6833333966665;25.8333326999998;25.9054638549998;25.8333326999998;25.8327821116665;25.8912547433332;25.8999996199998;25.7663927066665;25.7000007599998;25.6166661566665;25.2661164583332;25.0333334599998;26.9607175199999;27.4659446083333;27.3505128216666;27.4384447733333;26.6583712899999;26.5468826266666;26.7680536899999;26.7618335066666;26.7579997366666;26.7931543999999;26.7895555499999;26.8255929933333;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.163935830166091;0.0901777483327577;-5.75651216509302e-13;0.166686079166091;0.169457748832758;0.245870912999424;0.00274198166609102;0.327791869666091;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13
2021-11-10 03:30:00;2021-11-10 02:41:17;-2,55998925761484e-14;25,3499994299998;27,1967449183333;-6,33752309890193e-16;0,163908441832758;1636509600;1636507800;1636506000;1636504200;1636502400;1636500600;1636498800;1636497000;1636495200;1636493400;1636491600;1636489800;1636506677.91102;1636504877.91102;1636503077.91102;1636501277.91102;1636499477.91102;1636497677.91102;1636495877.91102;1636494084.44835;1636492284.44835;1636490484.44835;1636488684.44835;1636486884.44835;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;0.499999999999974;0.999999999999974;2.16666666666664;2.99999999999997;2.99999999999997;2.99999999999997;2.94444444444442;2.88888888888886;25.4333330799998;25.6833333966665;25.8333326999998;25.9054638549998;25.8333326999998;25.8327821116665;25.8912547433332;25.8999996199998;25.7663927066665;25.7000007599998;25.6166661566665;25.2661164583332;27.3900111516666;26.9607175199999;27.4659446083333;27.3505128216666;27.4384447733333;26.6583712899999;26.5468826266666;26.7680536899999;26.7618335066666;26.7579997366666;26.7931543999999;26.7895555499999;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.002752766666091;0.163935830166091;0.0901777483327577;-5.75651216509302e-13;0.166686079166091;0.169457748832758;0.245870912999424;0.00274198166609102;0.327791869666091;-5.75632423671646e-13;-5.75632423671646e-13;-5.75632423671646e-13
2021-11-10 04:00:00;2021-11-10 03:11:17;-2,55998925761484e-14;25,3336095833332;27,2202596649999;-6,33752309890193e-16;0,330613197166091;1636511400;1636509600;1636507800;1636506000;1636504200;1636502400;1636500600;1636498800;1636497000;1636495200;1636493400;1636491600;1636508477.91102;1636506677.91102;1636504877.91102;1636503077.91102;1636501277.91102;1636499477.91102;1636497677.91102;1636495877.91102;1636494084.44835;1636492284.44835;1636490484.44835;1636488684.44835;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;0.499999999999974;0.999999999999974;2.16666666666664;2.99999999999997;2.99999999999997;2.99999999999997;2.94444444444442;25.3499994299998;25.4333330799998;25.6833333966665;25.8333326999998;25.9054638549998;25.8333326999998;25.8327821116665;25.8912547433332;25.8999996199998;25.7663927066665;25.7000007599998;25.6166661566665;27.1967449183333;27.3900111516666;26.9607175199999;27.4659446083333;27.3505128216666;27.4384447733333;26.6583712899999;26.5468826266666;26.7680536899999;26.7618335066666;26.7579997366666;26.7931543999999;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.163908441832758;0.002752766666091;0.163935830166091;0.0901777483327577;-5.75651216509302e-13;0.166686079166091;0.169457748832758;0.245870912999424;0.00274198166609102;0.327791869666091;-5.75632423671646e-13;-5.75632423671646e-13
2021-11-10 04:30:00;2021-11-10 03:41:17;-2,55998925761484e-14;25,5166667299998;26,9273891466666;-6,33752309890193e-16;0,0826447606660909;1636513200;1636511400;1636509600;1636507800;1636506000;1636504200;1636502400;1636500600;1636498800;1636497000;1636495200;1636493400;1636510277.91102;1636508477.91102;1636506677.91102;1636504877.91102;1636503077.91102;1636501277.91102;1636499477.91102;1636497677.91102;1636495877.91102;1636494084.44835;1636492284.44835;1636490484.44835;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;0.499999999999974;0.999999999999974;2.16666666666664;2.99999999999997;2.99999999999997;2.99999999999997;25.3336095833332;25.3499994299998;25.4333330799998;25.6833333966665;25.8333326999998;25.9054638549998;25.8333326999998;25.8327821116665;25.8912547433332;25.8999996199998;25.7663927066665;25.7000007599998;27.2202596649999;27.1967449183333;27.3900111516666;26.9607175199999;27.4659446083333;27.3505128216666;27.4384447733333;26.6583712899999;26.5468826266666;26.7680536899999;26.7618335066666;26.7579997366666;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.330613197166091;0.163908441832758;0.002752766666091;0.163935830166091;0.0901777483327577;-5.75651216509302e-13;0.166686079166091;0.169457748832758;0.245870912999424;0.00274198166609102;0.327791869666091;-5.75632423671646e-13
2021-11-10 05:00:00;2021-11-10 04:11:17;-2,55998925761484e-14;25,7000007599998;27,0947351433333;-6,33752309890193e-16;0,254094013666091;1636515000;1636513200;1636511400;1636509600;1636507800;1636506000;1636504200;1636502400;1636500600;1636498800;1636497000;1636495200;1636512077.91102;1636510277.91102;1636508477.91102;1636506677.91102;1636504877.91102;1636503077.91102;1636501277.91102;1636499477.91102;1636497677.91102;1636495877.91102;1636494084.44835;1636492284.44835;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;0.499999999999974;0.999999999999974;2.16666666666664;2.99999999999997;2.99999999999997;25.5166667299998;25.3336095833332;25.3499994299998;25.4333330799998;25.6833333966665;25.8333326999998;25.9054638549998;25.8333326999998;25.8327821116665;25.8912547433332;25.8999996199998;25.7663927066665;26.9273891466666;27.2202596649999;27.1967449183333;27.3900111516666;26.9607175199999;27.4659446083333;27.3505128216666;27.4384447733333;26.6583712899999;26.5468826266666;26.7680536899999;26.7618335066666;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.0826447606660909;0.330613197166091;0.163908441832758;0.002752766666091;0.163935830166091;0.0901777483327577;-5.75651216509302e-13;0.166686079166091;0.169457748832758;0.245870912999424;0.00274198166609102;0.327791869666091
2021-11-10 05:30:00;2021-11-10 04:41:17;-2,55998925761484e-14;25,7000007599998;27,2062222166666;-6,33752309890193e-16;0,163935422832758;1636516800;1636515000;1636513200;1636511400;1636509600;1636507800;1636506000;1636504200;1636502400;1636500600;1636498800;1636497000;1636513877.91102;1636512077.91102;1636510277.91102;1636508477.91102;1636506677.91102;1636504877.91102;1636503077.91102;1636501277.91102;1636499477.91102;1636497677.91102;1636495877.91102;1636494084.44835;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;0.499999999999974;0.999999999999974;2.16666666666664;2.99999999999997;25.7000007599998;25.5166667299998;25.3336095833332;25.3499994299998;25.4333330799998;25.6833333966665;25.8333326999998;25.9054638549998;25.8333326999998;25.8327821116665;25.8912547433332;25.8999996199998;27.0947351433333;26.9273891466666;27.2202596649999;27.1967449183333;27.3900111516666;26.9607175199999;27.4659446083333;27.3505128216666;27.4384447733333;26.6583712899999;26.5468826266666;26.7680536899999;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.254094013666091;0.0826447606660909;0.330613197166091;0.163908441832758;0.002752766666091;0.163935830166091;0.0901777483327577;-5.75651216509302e-13;0.166686079166091;0.169457748832758;0.245870912999424;0.00274198166609102
2021-11-10 06:00:00;2021-11-10 05:11:17;-2,55998925761484e-14;25,6502749099998;27,2215827299999;-6,33752309890193e-16;0,0027472141660909;1636518600;1636516800;1636515000;1636513200;1636511400;1636509600;1636507800;1636506000;1636504200;1636502400;1636500600;1636498800;1636515677.91102;1636513877.91102;1636512077.91102;1636510277.91102;1636508477.91102;1636506677.91102;1636504877.91102;1636503077.91102;1636501277.91102;1636499477.91102;1636497677.91102;1636495877.91102;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;0.499999999999974;0.999999999999974;2.16666666666664;25.7000007599998;25.7000007599998;25.5166667299998;25.3336095833332;25.3499994299998;25.4333330799998;25.6833333966665;25.8333326999998;25.9054638549998;25.8333326999998;25.8327821116665;25.8912547433332;27.2062222166666;27.0947351433333;26.9273891466666;27.2202596649999;27.1967449183333;27.3900111516666;26.9607175199999;27.4659446083333;27.3505128216666;27.4384447733333;26.6583712899999;26.5468826266666;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.163935422832758;0.254094013666091;0.0826447606660909;0.330613197166091;0.163908441832758;0.002752766666091;0.163935830166091;0.0901777483327577;-5.75651216509302e-13;0.166686079166091;0.169457748832758;0.245870912999424
2021-11-10 06:30:00;2021-11-10 05:41:17;-2,55998925761484e-14;25,6833340299998;27,1778573983333;-6,33752309890193e-16;0,163891831999424;1636520400;1636518600;1636516800;1636515000;1636513200;1636511400;1636509600;1636507800;1636506000;1636504200;1636502400;1636500600;1636517477.91102;1636515677.91102;1636513877.91102;1636512077.91102;1636510277.91102;1636508477.91102;1636506677.91102;1636504877.91102;1636503077.91102;1636501277.91102;1636499477.91102;1636497677.91102;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;0.499999999999974;0.999999999999974;25.6502749099998;25.7000007599998;25.7000007599998;25.5166667299998;25.3336095833332;25.3499994299998;25.4333330799998;25.6833333966665;25.8333326999998;25.9054638549998;25.8333326999998;25.8327821116665;27.2215827299999;27.2062222166666;27.0947351433333;26.9273891466666;27.2202596649999;27.1967449183333;27.3900111516666;26.9607175199999;27.4659446083333;27.3505128216666;27.4384447733333;26.6583712899999;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.0027472141660909;0.163935422832758;0.254094013666091;0.0826447606660909;0.330613197166091;0.163908441832758;0.002752766666091;0.163935830166091;0.0901777483327577;-5.75651216509302e-13;0.166686079166091;0.169457748832758
2021-11-10 07:00:00;2021-11-10 06:11:17;-2,55998925761484e-14;25,7000007599998;27,0994758583333;-6,33752309890193e-16;13,5416595931661;1636522200;1636520400;1636518600;1636516800;1636515000;1636513200;1636511400;1636509600;1636507800;1636506000;1636504200;1636502400;1636519277.91102;1636517477.91102;1636515677.91102;1636513877.91102;1636512077.91102;1636510277.91102;1636508477.91102;1636506677.91102;1636504877.91102;1636503077.91102;1636501277.91102;1636499477.91102;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;0.499999999999974;25.6833340299998;25.6502749099998;25.7000007599998;25.7000007599998;25.5166667299998;25.3336095833332;25.3499994299998;25.4333330799998;25.6833333966665;25.8333326999998;25.9054638549998;25.8333326999998;27.1778573983333;27.2215827299999;27.2062222166666;27.0947351433333;26.9273891466666;27.2202596649999;27.1967449183333;27.3900111516666;26.9607175199999;27.4659446083333;27.3505128216666;27.4384447733333;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;0.163891831999424;0.0027472141660909;0.163935422832758;0.254094013666091;0.0826447606660909;0.330613197166091;0.163908441832758;0.002752766666091;0.163935830166091;0.0901777483327577;-5.75651216509302e-13;0.166686079166091
2021-11-10 07:30:00;2021-11-10 06:41:17;-2,55998925761484e-14;25,8999999366665;27,1279497149999;-6,33752309890193e-16;63,1332206716661;1636524000;1636522200;1636520400;1636518600;1636516800;1636515000;1636513200;1636511400;1636509600;1636507800;1636506000;1636504200;1636521077.91102;1636519277.91102;1636517477.91102;1636515677.91102;1636513877.91102;1636512077.91102;1636510277.91102;1636508477.91102;1636506677.91102;1636504877.91102;1636503077.91102;1636501277.91102;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;-2.55998925761484e-14;25.7000007599998;25.6833340299998;25.6502749099998;25.7000007599998;25.7000007599998;25.5166667299998;25.3336095833332;25.3499994299998;25.4333330799998;25.6833333966665;25.8333326999998;25.9054638549998;27.0994758583333;27.1778573983333;27.2215827299999;27.2062222166666;27.0947351433333;26.9273891466666;27.2202596649999;27.1967449183333;27.3900111516666;26.9607175199999;27.4659446083333;27.3505128216666;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;-6.33752309890193e-16;13.5416595931661;0.163891831999424;0.0027472141660909;0.163935422832758;0.254094013666091;0.0826447606660909;0.330613197166091;0.163908441832758;0.002752766666091;0.163935830166091;0.0901777483327577;-5.75651216509302e-13
