"marca_tiempo";"hora_solar";"acimut";"altura";"cenit";"radiacion_solar_global_horizontal";"radiacion_difusa";"radiacion_directa_horizontal";"radiacion_directa_perpendicular";"radiacion_directa_fachada";"radiacion_global_fachada"
"2021-10-25 11:05:00";"2021-10-25 10:16:24";-62,35002479608;61,0285552141926;28,9714447858074;724,526123;100;624,526123;546,373685353643;35,2303188510087;135,230318851009
"2021-10-25 11:10:00";"2021-10-25 10:21:24";-61,2302476089272;62,1298635007837;27,8701364992163;917,1777954;100;817,1777954;722,392854838274;51,4865732083835;151,486573208383
"2021-10-25 11:15:00";"2021-10-25 10:26:24";-60,0156053942833;63,2189190415453;26,7810809584547;941,5726929;100;841,5726929;751,301102905102;58,6931581157188;158,693158115719
"2021-10-25 11:20:00";"2021-10-25 10:31:24";-58,695360280348;64,2941588505084;25,7058411494916;939,0484619;100;839,0484619;756,010190222985;64,2807253825866;164,280725382587
"2021-10-25 11:25:00";"2021-10-25 10:36:24";-57,2573614581915;65,3537691186122;24,6462308813878;939,3450928;100;839,3450928;762,880691055008;70,1710846084461;170,171084608446
"2021-10-25 11:30:00";"2021-10-25 10:41:24";-55,6878843108798;66,3956394868746;23,6043605131255;991;100;891;816,45204207473;80,8165768530755;180,816576853075
"2021-10-25 11:35:00";"2021-10-25 10:46:24";-53,971477844547;67,4173091962912;22,5826908037088;969,0810547;100;869,0810547;802,445369908387;85,0856997854053;185,085699785405
"2021-10-25 11:40:00";"2021-10-25 10:51:24";-52,0908403762738;68,4159043378952;21,5840956621048;997,1141968;100;897,1141968;834,207324944846;94,3673248095439;194,367324809544
"2021-10-25 11:45:00";"2021-10-25 10:56:24";-50,0267555791546;69,3880659095762;20,6119340904238;972,9899902;100;872,9899902;817,106610304153;98,2563522765214;198,256352276521
"2021-10-25 11:50:00";"2021-10-25 11:01:24";-47,7581383255402;70,3298693607745;19,6701306392255;1039,383301;100;939,383301;884,566669634302;112,703117349521;212,703117349521
"2021-10-25 11:55:00";"2021-10-25 11:06:24";-45,2622632491732;71,236738059052;18,763261940948;597,6137695;100;497,6137695;471,168435190689;63,4206828548879;163,420682854888
"2021-10-25 12:00:00";"2021-10-25 11:11:24";-42,5152782937166;72,1033560246458;17,8966439753542;256,9975586;100;156,9975586;149,400824358533;21,1884827646078;121,188482764608
"2021-10-25 12:05:00";"2021-10-25 11:16:24";-39,4931373974228;72,9235897822103;17,0764102177897;237,9186859;100;137,9186859;131,838402145546;19,652796054369;119,652796054369
"2021-10-25 12:10:00";"2021-10-25 11:21:24";-36,1731113904796;73,6904356037874;16,3095643962126;421,0664978;100;321,0664978;308,146276843204;48,1732119159063;148,173211915906
"2021-10-25 12:15:00";"2021-10-25 11:26:24";-32,5360343557763;74,3960166389897;15,6039833610103;1115,934814;100;1015,934814;978,49138681904;160,095411411069;260,095411411069
"2021-10-25 12:20:00";"2021-10-25 11:31:24";-28,5693808059095;75,031663222305;14,968336777695;762,8340454;100;662,8340454;640,343230721821;109,441436642563;209,441436642563
"2021-10-25 12:25:00";"2021-10-25 11:36:24";-24,2711035391126;75,5881158007498;14,4118841992502;1118,032349;100;1018,032349;985,996456494821;175,721302373628;275,721302373628
"2021-10-25 12:30:00";"2021-10-25 11:41:24";-19,6538591010764;76,0558875744526;13,9441124255475;1049,49707;100;949,49707;921,516569321154;170,969165285733;270,969165285733
"2021-10-25 12:35:00";"2021-10-25 11:46:24";-14,7488284953145;76,4258053241235;13,5741946758765;1119,129517;100;1019,129517;990,661975662288;191,046020858044;291,046020858044
"2021-10-25 12:40:00";"2021-10-25 11:51:24";-9,6079410445266;76,6897061936001;13,3102938063999;1110,657471;100;1010,657471;983,508711112009;196,862386804073;296,862386804073
"2021-10-25 12:45:00";"2021-10-25 11:56:24";-4,30319838163689;76,84120888804;13,15879111196;1051,097534;100;951,097534;926,12445954596;192,148836953359;292,148836953359
"2021-10-25 12:50:00";"2021-10-25 12:01:24";1,0777361872932;76,8764194659792;13,1235805340208;198,1472473;100;98,1472473;95,5838968393991;20,5297107410888;120,529710741089
"2021-10-25 12:55:00";"2021-10-25 12:06:24";6,43942026931651;76,7944075151298;13,2055924848702;163,2116241;100;63,2116241;61,5400944416453;13,666664702189;113,666664702189
"2021-10-25 13:00:00";"2021-10-25 12:11:24";11,6884071411153;76,597325103712;13,402674896288;123,7574844;100;23,7574844;23,1104506861476;5,30058271703334;105,300582717033
"2021-10-25 13:05:00";"2021-10-25 12:16:24";16,7425248415477;76,290134683315;13,709865316685;162,8540802;100;62,8540802;61,0632622543092;14,4489410551945;114,448941055194
"2021-10-25 13:10:00";"2021-10-25 12:21:24";21,537488899811;75,8800221901875;14,1199778098125;191,1797791;100;91,1797791;88,4249656192408;21,5637845995934;121,563784599593
"2021-10-25 13:15:00";"2021-10-25 12:26:24";26,0297775512698;75,3756455838564;14,6243544161436;253,0649109;100;153,0649109;148,105904313953;37,1869945907483;137,186994590748
"2021-10-25 13:20:00";"2021-10-25 12:31:24";30,1960059881666;74,7863795270044;15,2136204729956;355,9049377;100;255,9049377;246,936528835282;63,7773960876483;163,777396087648
"2021-10-25 13:25:00";"2021-10-25 12:36:24";34,0299033387331;74,1216747933144;15,8783252066856;592,135498;100;492,135498;473,358008301964;125,645235244535;225,645235244535
"2021-10-25 13:30:00";"2021-10-25 12:41:24";37,5382063465543;73,3905888448313;16,6094111551687;707,7963257;100;607,7963257;582,436410332082;158,748041772446;258,748041772446
"2021-10-25 13:35:00";"2021-10-25 12:46:24";40,7365190380891;72,6014907920577;17,3985092079423;819,3450317;100;719,3450317;686,433636221421;191,957922319051;291,957922319051
"2021-10-25 13:40:00";"2021-10-25 12:51:24";43,6457545679091;71,7619123744714;18,2380876255286;399,3397827;100;299,3397827;284,302213917293;81,5067574932086;181,506757493209
"2021-10-25 13:45:00";"2021-10-25 12:56:24";46,2893940595757;70,878505427264;19,121494572736;457,7193604;100;357,7193604;337,982584432928;99,2624600957089;199,262460095709
"2021-10-25 13:50:00";"2021-10-25 13:01:24";48,6915511684108;69,9570682214754;20,0429317785247;404,2758789;100;304,2758789;285,847739221633;85,9382499939632;185,938249993963
"2021-10-25 13:55:00";"2021-10-25 13:06:24";50,8757123629026;69,0026108235073;20,9973891764927;542,0117798;100;442,0117798;412,660763490834;126,911520864427;226,911520864427
"2021-10-25 14:00:00";"2021-10-25 13:11:24";52,86398991565;68,0194384384149;21,9805615615851;583,5043335;100;483,5043335;448,358834792254;140,959857861259;240,959857861259
"2021-10-25 14:05:00";"2021-10-25 13:16:24";54,676736677715;67,011239271728;22,988760728272;977,0726318;100;877,0726318;807,416823605207;259,325372281282;359,325372281282
"2021-10-25 14:10:00";"2021-10-25 13:21:24";56,3324011198213;65,9811690791172;24,0188309208828;948,2122803;100;848,2122803;774,767046017807;254,050918717968;354,050918717968
"2021-10-25 14:15:00";"2021-10-25 13:26:24";57,8475327007205;64,9319283893028;25,0680716106972;1020,754761;100;920,754761;834,02430851639;279,038644542423;379,038644542423
"2021-10-25 14:20:00";"2021-10-25 13:31:24";59,236874796641;63,8658307832048;26,1341692167952;400,0326843;100;300,0326843;269,358858306142;91,8955878927522;191,895587892752
"2021-10-25 14:25:00";"2021-10-25 13:36:24";60,5135033848235;62,7848620131799;27,2151379868201;1010,983887;100;910,983887;810,133938195197;281,674381203652;381,674381203652
"2021-10-25 14:30:00";"2021-10-25 13:41:24";61,6889847939284;61,6907304950821;28,3092695049179;894,2111816;100;794,2111816;699,224034476718;247,622747635051;347,622747635051
"2021-10-25 14:35:00";"2021-10-25 13:46:24";62,7735362468232;60,5849100523106;29,4150899476894;909,0491333;100;809,0491333;704,750153237339;254,071716144096;354,071716144096
"2021-10-25 14:40:00";"2021-10-25 13:51:24";63,7761798389086;59,4686759025266;30,5313240974734;918,9837646;100;818,9837646;705,432940044794;258,757804775928;358,757804775928
"2021-10-25 14:45:00";"2021-10-25 13:56:24";64,7048850481534;58,3431348609715;31,6568651390285;961,3372803;100;861,3372803;733,175863400924;273,487869893102;373,487869893102
"2021-10-25 14:50:00";"2021-10-25 14:01:24";65,5666976495594;57,2092506542061;32,7907493457939;908,2116089;100;808,2116089;679,426365268755;257,599924416896;357,599924416896
"2021-10-25 14:55:00";"2021-10-25 14:06:24";66,3678545741469;56,0678651324345;33,9321348675655;895,0487061;100;795,0487061;659,65138518152;254,084279532005;354,084279532005
"2021-10-25 15:00:00";"2021-10-25 14:11:24";67,1138852033223;54,9197160583004;35,0802839416996;891;100;791;647,312899485368;253,179847288018;353,179847288018
"2021-10-25 15:05:00";"2021-10-25 14:16:24";67,8097000879098;53,7654520458757;36,2345479541243;834,1299438;100;734,1299438;592,152181998162;235,069387575393;335,069387575393
"2021-10-25 15:10:00";"2021-10-25 14:21:24";68,4596683013007;52,6056451303259;37,3943548696741;866,0817261;100;766,0817261;608,632364938137;245,113059862385;345,113059862385
"2021-10-25 15:15:00";"2021-10-25 14:26:24";69,0676846907606;51,4408013679396;38,5591986320604;901,8377075;100;801,8377075;627,00866231353;256,058178496371;356,058178496371
"2021-10-25 15:20:00";"2021-10-25 14:31:24";69,6372282515855;50,2713697976097;39,7286302023903;888,0327148;100;788,0327148;606,060414867555;250,86714020272;350,86714020272
"2021-10-25 15:25:00";"2021-10-25 14:36:24";70,1714127602545;49,0977500373951;40,9022499626049;881,4987183;100;781,4987183;590,678423664096;247,71628656171;347,71628656171
"2021-10-25 15:30:00";"2021-10-25 14:41:24";70,6730306922763;47,9202987420797;42,0797012579203;806,2466431;100;706,2466431;524,185660820319;222,62843037723;322,62843037723
"2021-10-25 15:35:00";"2021-10-25 14:46:24";71,144591334245;46,739335108257;43,260664891743;784,9431763;100;684,9431763;498,805360552184;214,456138130526;314,456138130526
"2021-10-25 15:40:00";"2021-10-25 14:51:24";71,5883538868251;45,5551455810579;44,4448544189421;162,2426758;100;62,2426758;44,436585154049;19,3322766999113;119,332276699911
"2021-10-25 15:45:00";"2021-10-25 14:56:24";72,0063562507708;44,3679878900268;45,6320121099732;126,0489349;100;26,0489349;18,2150835469742;8,01557319385363;108,015573193854
"2021-10-25 15:50:00";"2021-10-25 15:01:24";72,4004400937588;43,1780945198138;46,8219054801862;114,0807343;100;14,0807343;9,63500089119373;4,28691923595846;104,286919235958
"2021-10-25 15:55:00";"2021-10-25 15:06:24";72,7722727123614;41,9856757034267;48,0143242965733;101,0490799;100;1,0490799;0,701776538309951;0,315583505945192;100,315583505945
"2021-10-25 16:00:00";"2021-10-25 15:11:24";73,123366130582;40,7909220110631;49,2090779889369;122;100;22;14,37261445157;6,52991496665;106,52991496665
"2021-10-25 16:05:00";"2021-10-25 15:16:24";73,4550938132514;39,594006595443;50,405993404557;120,967308;100;20,967308;13,3633750969675;6,1317023700598;106,13170237006
"2021-10-25 16:10:00";"2021-10-25 15:21:24";73,7687053182547;38,3950871445842;51,6049128554158;128,0161896;100;28,0161896;17,4003112807093;8,06035707629992;108,0603570763
"2021-10-25 16:15:00";"2021-10-25 15:26:24";74,065339165009;37,1943075847367;52,8056924152633;95,0809021;95,0809021;0;0;0;95,0809021
"2021-10-25 16:20:00";"2021-10-25 15:31:24";74,3460341568232;35,9917995693853;54,0082004306147;90,85334778;90,85334778;0;0;0;90,85334778
"2021-10-25 16:25:00";"2021-10-25 15:36:24";74,6117393608339;34,7876837845888;55,2123162154112;138,6240845;100;38,6240845;22,0364709008715;10,4807694380814;110,480769438081
"2021-10-25 16:30:00";"2021-10-25 15:41:24";74,8633229202787;33,5820710962355;56,4179289037645;189,0648499;100;89,0648499;49,2645193162051;23,6208517784487;123,620851778449
"2021-10-25 16:35:00";"2021-10-25 15:46:24";75,1015798492252;32,3750635608937;57,6249364391063;210,9512634;100;110,9512634;59,4098828761615;28,7064407194658;128,706440719466
"2021-10-25 16:40:00";"2021-10-25 15:51:24";75,3272389388637;31,166755318674;58,833244681326;214,0980682;100;114,0980682;59,0492433972032;28,7438661980409;128,743866198041
"2021-10-25 16:45:00";"2021-10-25 15:56:24";75,5409688865647;29,9572333837942;60,0427666162058;179,1302338;100;79,1302338;39,5139547407135;19,3706399731852;119,370639973185
"2021-10-25 16:50:00";"2021-10-25 16:01:24";75,7433837436166;28,7465783462481;61,2534216537519;169,0162659;100;69,0162659;33,1924352024172;16,381329356133;116,381329356133
"2021-10-25 16:55:00";"2021-10-25 16:06:24";75,9350477645003;27,5348649960542;62,4651350039458;151,4996185;100;51,4996185;23,8076701479502;11,8249364507496;111,82493645075
"2021-10-25 17:00:00";"2021-10-25 16:11:24";76,1164797293887;26,3221628799372;63,6778371200628;147,0161743;100;47,0161743;20,8478147913416;10,4176800267855;110,417680026786
"2021-10-25 17:05:00";"2021-10-25 16:16:24";76,2881568019893;25,1085367989214;64,8914632010786;129,0489807;100;29,0489807;12,3264801542384;6,19492448786693;106,194924487867
"2021-10-25 17:10:00";"2021-10-25 16:21:24";76,4505179766387;23,8940472541563;66,1059527458437;122,9838333;100;22,9838333;9,3095234909681;4,70402826697736;104,704028266977
"2021-10-25 17:15:00";"2021-10-25 16:26:24";76,6039671615008;22,6787508473037;67,3212491526963;117,0654373;100;17,0654373;6,57981615501508;3,34165743315466;103,341657433155
"2021-10-25 17:20:00";"2021-10-25 16:31:24";76,748875938643;21,462700640976;68,537299359024;112,0323944;100;12,0323944;4,40259836850557;2,24659149540354;102,246591495404
"2021-10-25 17:25:00";"2021-10-25 16:36:24";76,8855860365263;20,2459464840025;69,7540535159975;107,0325623;100;7,0325623;2,43362297872209;1,24737586710644;101,247375867106
"2021-10-25 17:30:00";"2021-10-25 16:41:24";77,0144115459097;19,0285353056832;70,9714646943168;94,02133179;94,02133179;0;0;0;94,02133179
"2021-10-25 17:35:00";"2021-10-25 16:46:24";77,1356409062467;17,810511382668;72,189488617332;88,03229523;88,03229523;0;0;0;88,03229523
"2021-10-25 17:40:00";"2021-10-25 16:51:24";77,2495386862417;16,5919165816506;73,4080834183494;80,01628113;80,01628113;0;0;0;80,01628113
"2021-10-25 17:45:00";"2021-10-25 16:56:24";77,356347179267;15,3727905806765;74,6272094193235;72,03264618;72,03264618;0;0;0;72,03264618
"2021-10-25 17:50:00";"2021-10-25 17:01:24";77,4562878317525;14,1531710715354;75,8468289284646;67,01631165;67,01631165;0;0;0;67,01631165
"2021-10-25 17:55:00";"2021-10-25 17:06:24";77,5495625203924;12,933093945421;77,066906054579;57,03242493;57,03242493;0;0;0;57,03242493
"2021-10-25 18:00:00";"2021-10-25 17:11:24";77,6363546920255;11,7125934637948;78,2874065362052;50,01631165;50,01631165;0;0;0;50,01631165
"2021-10-25 18:05:00";"2021-10-25 17:16:24";77,7168303782904;10,4917024161754;79,5082975838246;43,01617813;43,01617813;0;0;0;43,01617813
"2021-10-25 18:10:00";"2021-10-25 17:21:24";77,7911390956073;9,27045226639641;80,7295477336036;35,99985123;35,99985123;0;0;0;35,99985123
"2021-10-25 18:15:00";"2021-10-25 17:26:24";77,8594146396596;8,04887328871303;81,951126711287;30,01629448;30,01629448;0;0;0;30,01629448
"2021-10-25 18:20:00";"2021-10-25 17:31:24";77,9217757823204;6,8269946950042;83,1730053049958;25,99971581;25,99971581;0;0;0;25,99971581
"2021-10-25 18:25:00";"2021-10-25 17:36:24";77,978326877858;5,60484475420004;84,3951552458;21,00818253;21,00818253;0;0;0;21,00818253
"2021-10-25 18:30:00";"2021-10-25 17:41:24";78,0291583842646;4,3824509049647;85,6175490950353;17,01634407;17,01634407;0;0;0;17,01634407
"2021-10-25 18:35:00";"2021-10-25 17:46:24";78,0743473046325;3,15983986257936;86,8401601374206;12;12;0;0;0;12
"2021-10-25 18:40:00";"2021-10-25 17:51:24";78,1139575526717;1,93703772090078;88,0629622790992;8,999834061;8,999834061;0;0;0;8,999834061
"2021-10-25 18:45:00";"2021-10-25 17:56:24";78,1480402456842;0,714070050210073;89,2859299497899;4,999633789;4,999633789;0;0;0;4,999633789
"2021-10-25 18:50:00";"2021-10-25 18:01:24";78,1766339275802;0;90;0;0;0;0;0;0
"2021-10-25 18:55:00";"2021-10-25 18:06:24";78,1997647238311;0;90;0;0;0;0;0;0
"2021-10-25 19:00:00";"2021-10-25 18:11:24";78,2174464295853;0;90;0;0;0;0;0;0
"2021-10-25 19:05:00";"2021-10-25 18:16:24";78,2296805315222;0;90;0;0;0;0;0;0
"2021-10-25 19:10:00";"2021-10-25 18:21:24";78,2364561633742;0;90;0;0;0;0;0;0
"2021-10-25 19:15:00";"2021-10-25 18:26:24";78,2377499943947;0;90;0;0;0;0;0;0
"2021-10-25 19:20:00";"2021-10-25 18:31:24";78,2335260493882;0;90;0;0;0;0;0;0
"2021-10-25 19:25:00";"2021-10-25 18:36:24";78,2237354582284;0;90;0;0;0;0;0;0
"2021-10-25 19:30:00";"2021-10-25 18:41:24";78,208316132064;0;90;0;0;0;0;0;0
"2021-10-25 19:35:00";"2021-10-25 18:46:24";78,1871923626444;0;90;0;0;0;0;0;0
"2021-10-25 19:40:00";"2021-10-25 18:51:24";78,1602743403602;0;90;0;0;0;0;0;0
"2021-10-25 19:45:00";"2021-10-25 18:56:24";78,1274575856906;0;90;0;0;0;0;0;0
"2021-10-25 19:50:00";"2021-10-25 19:01:24";78,0886222877508;0;90;0;0;0;0;0;0
"2021-10-25 19:55:00";"2021-10-25 19:06:24";78,0436325425239;0;90;0;0;0;0;0;0
"2021-10-25 20:00:00";"2021-10-25 19:11:24";77,9923354821283;0;90;0;0;0;0;0;0
"2021-10-25 20:05:00";"2021-10-25 19:16:24";77,9345602850747;0;90;0;0;0;0;0;0
"2021-10-25 20:10:00";"2021-10-25 19:21:24";77,8701170558974;0;90;0;0;0;0;0;0
"2021-10-25 20:15:00";"2021-10-25 19:26:24";77,7987955607463;0;90;0;0;0;0;0;0
"2021-10-25 20:20:00";"2021-10-25 19:31:24";77,720363803486;0;90;0;0;0;0;0;0
"2021-10-25 20:25:00";"2021-10-25 19:36:24";77,6345664244935;0;90;0;0;0;0;0;0
"2021-10-25 20:30:00";"2021-10-25 19:41:24";77,5411229016491;0;90;0;0;0;0;0;0
"2021-10-25 20:35:00";"2021-10-25 19:46:24";77,439725529882;0;90;0;0;0;0;0;0
"2021-10-25 20:40:00";"2021-10-25 19:51:24";77,3300371520171;0;90;0;0;0;0;0;0
"2021-10-25 20:45:00";"2021-10-25 19:56:24";77,211688609453;0;90;0;0;0;0;0;0
"2021-10-25 20:50:00";"2021-10-25 20:01:24";77,0842758762863;0;90;0;0;0;0;0;0
"2021-10-25 20:55:00";"2021-10-25 20:06:24";76,9473568347547;0;90;0;0;0;0;0;0
"2021-10-25 21:00:00";"2021-10-25 20:11:24";76,8004476431228;0;90;0;0;0;0;0;0
"2021-10-25 21:05:00";"2021-10-25 20:16:24";76,6430186392103;0;90;0;0;0;0;0;0
"2021-10-25 21:10:00";"2021-10-25 20:21:24";76,4744897134041;0;90;0;0;0;0;0;0
"2021-10-25 21:15:00";"2021-10-25 20:26:24";76,2942250739328;0;90;0;0;0;0;0;0
"2021-10-25 21:20:00";"2021-10-25 20:31:24";76,1015273140632;0;90;0;0;0;0;0;0
"2021-10-25 21:25:00";"2021-10-25 20:36:24";75,8956306752737;0;90;0;0;0;0;0;0
"2021-10-25 21:30:00";"2021-10-25 20:41:24";75,6756933818549;0;90;0;0;0;0;0;0
"2021-10-25 21:35:00";"2021-10-25 20:46:24";75,4407889001437;0;90;0;0;0;0;0;0
"2021-10-25 21:40:00";"2021-10-25 20:51:24";75,1898959489334;0;90;0;0;0;0;0;0
"2021-10-25 21:45:00";"2021-10-25 20:56:24";74,9218870555478;0;90;0;0;0;0;0;0
"2021-10-25 21:50:00";"2021-10-25 21:01:24";74,6355154134491;0;90;0;0;0;0;0;0
"2021-10-25 21:55:00";"2021-10-25 21:06:24";74,3293997505908;0;90;0;0;0;0;0;0
"2021-10-25 22:00:00";"2021-10-25 21:11:24";74,0020068612315;0;90;0;0;0;0;0;0
"2021-10-25 22:05:00";"2021-10-25 21:16:24";73,6516313853691;0;90;0;0;0;0;0;0
"2021-10-25 22:10:00";"2021-10-25 21:21:24";73,2763723365894;0;90;0;0;0;0;0;0
"2021-10-25 22:15:00";"2021-10-25 21:26:24";72,8741057776018;0;90;0;0;0;0;0;0
"2021-10-25 22:20:00";"2021-10-25 21:31:24";72,4424529189336;0;90;0;0;0;0;0;0
"2021-10-25 22:25:00";"2021-10-25 21:36:24";71,9787427652074;0;90;0;0;0;0;0;0
"2021-10-25 22:30:00";"2021-10-25 21:41:24";71,4799682491532;0;90;0;0;0;0;0;0
"2021-10-25 22:35:00";"2021-10-25 21:46:24";70,9427345689933;0;90;0;0;0;0;0;0
"2021-10-25 22:40:00";"2021-10-25 21:51:24";70,3631981720412;0;90;0;0;0;0;0;0
"2021-10-25 22:45:00";"2021-10-25 21:56:24";69,7369944975059;0;90;0;0;0;0;0;0
"2021-10-25 22:50:00";"2021-10-25 22:01:24";69,0591521958306;0;90;0;0;0;0;0;0
"2021-10-25 22:55:00";"2021-10-25 22:06:24";68,323991073221;0;90;0,000233205;0,000233205;0;0;0;0,000233205
"2021-10-25 23:00:00";"2021-10-25 22:11:24";67,5250004658081;0;90;0;0;0;0;0;0
"2021-10-25 23:05:00";"2021-10-25 22:16:24";66,6546941360381;0;90;0;0;0;0;0;0
"2021-10-25 23:10:00";"2021-10-25 22:21:24";65,7044371331338;0;90;0;0;0;0;0;0
"2021-10-25 23:15:00";"2021-10-25 22:26:24";64,6642394379311;0;90;0;0;0;0;0;0
"2021-10-25 23:20:00";"2021-10-25 22:31:24";63,52251075973;0;90;0;0;0;0;0;0
"2021-10-25 23:25:00";"2021-10-25 22:36:24";62,2657708355051;0;90;0;0;0;0;0;0
"2021-10-25 23:30:00";"2021-10-25 22:41:24";60,878310486498;0;90;0;0;0;0;0;0
"2021-10-25 23:35:00";"2021-10-25 22:46:24";59,3418013743705;0;90;0;0;0;0;0;0
"2021-10-25 23:40:00";"2021-10-25 22:51:24";57,6348583493763;0;90;0;0;0;0;0;0
"2021-10-25 23:45:00";"2021-10-25 22:56:24";55,732569971686;0;90;0;0;0;0;0;0
"2021-10-25 23:50:00";"2021-10-25 23:01:24";53,6060342058462;0;90;0;0;0;0;0;0
"2021-10-25 23:55:00";"2021-10-25 23:06:24";51,2219735468814;0;90;0;0;0;0;0;0
"2021-10-26 00:00:00";"2021-10-25 23:11:30";48,5425655097038;0;90;0;0;0;0;0;0
"2021-10-26 00:05:00";"2021-10-25 23:16:30";45,5257206366994;0;90;0;0;0;0;0;0
"2021-10-26 00:10:00";"2021-10-25 23:21:30";42,1261780815194;0;90;0;0;0;0;0;0
"2021-10-26 00:15:00";"2021-10-25 23:26:30";38,2979595559169;0;90;0;0;0;0;0;0
"2021-10-26 00:20:00";"2021-10-25 23:31:30";33,9988729440959;0;90;0;0;0;0;0;0
"2021-10-26 00:25:00";"2021-10-25 23:36:30";29,1977441147892;0;90;0;0;0;0;0;0
"2021-10-26 00:30:00";"2021-10-25 23:41:30";23,8846071470199;0;90;0;0;0;0;0;0
"2021-10-26 00:35:00";"2021-10-25 23:46:30";18,0828587520159;0;90;0;0;0;0;0;0
"2021-10-26 00:40:00";"2021-10-25 23:51:30";11,8603025889799;0;90;0;0;0;0;0;0
"2021-10-26 00:45:00";"2021-10-25 23:56:30";5,33388834649074;0;90;0;0;0;0;0;0
"2021-10-26 00:50:00";"2021-10-26 00:01:30";-1,29343779233574;0;90;0;0;0;0;0;0
"2021-10-26 00:55:00";"2021-10-26 00:06:30";-7,71383550933544;0;90;0;0;0;0;0;0
"2021-10-26 01:00:00";"2021-10-26 00:11:30";-13,9411250601911;0;90;0;0;0;0;0;0
"2021-10-26 01:05:00";"2021-10-26 00:16:30";-19,8426438523876;0;90;0;0;0;0;0;0
"2021-10-26 01:10:00";"2021-10-26 00:21:30";-25,3262203996921;0;90;0;0;0;0;0;0
"2021-10-26 01:15:00";"2021-10-26 00:26:30";-30,3425318651826;0;90;0;0;0;0;0;0
"2021-10-26 01:20:00";"2021-10-26 00:31:30";-34,8790087344027;0;90;0;0;0;0;0;0
"2021-10-26 01:25:00";"2021-10-26 00:36:30";-38,9498188547462;0;90;0;0;0;0;0;0
"2021-10-26 01:30:00";"2021-10-26 00:41:30";-42,5857323280325;0;90;0;0;0;0;0;0
"2021-10-26 01:35:00";"2021-10-26 00:46:30";-45,8259060189996;0;90;0;0;0;0;0;0
"2021-10-26 01:40:00";"2021-10-26 00:51:30";-48,7121294747245;0;90;0;0;0;0;0;0
"2021-10-26 01:45:00";"2021-10-26 00:56:30";-51,2852510396366;0;90;0;0;0;0;0;0
"2021-10-26 01:50:00";"2021-10-26 01:01:30";-53,5832250756314;0;90;0;0;0;0;0;0
"2021-10-26 01:55:00";"2021-10-26 01:06:30";-55,6402364688734;0;90;0;0;0;0;0;0
"2021-10-26 02:00:00";"2021-10-26 01:11:30";-57,4864801470989;0;90;0;0;0;0;0;0
"2021-10-26 02:05:00";"2021-10-26 01:16:30";-59,1483048492743;0;90;0;0;0;0;0;0
"2021-10-26 02:10:00";"2021-10-26 01:21:30";-60,648536347721;0;90;0;0;0;0;0;0
"2021-10-26 02:15:00";"2021-10-26 01:26:30";-62,0068699865513;0;90;0;0;0;0;0;0
"2021-10-26 02:20:00";"2021-10-26 01:31:30";-63,240270996604;0;90;0;0;0;0;0;0
"2021-10-26 02:25:00";"2021-10-26 01:36:30";-64,3633509618538;0;90;0;0;0;0;0;0
"2021-10-26 02:30:00";"2021-10-26 01:41:30";-65,3887063894091;0;90;0;0;0;0;0;0
"2021-10-26 02:35:00";"2021-10-26 01:46:30";-66,3272151813214;0;90;0;0;0;0;0;0
"2021-10-26 02:40:00";"2021-10-26 01:51:30";-67,1882919932507;0;90;0;0;0;0;0;0
"2021-10-26 02:45:00";"2021-10-26 01:56:30";-67,9801059380363;0;90;0;0;0;0;0;0
"2021-10-26 02:50:00";"2021-10-26 02:01:30";-68,7097650407693;0;90;0;0;0;0;0;0
"2021-10-26 02:55:00";"2021-10-26 02:06:30";-69,3834719833866;0;90;0;0;0;0;0;0
"2021-10-26 03:00:00";"2021-10-26 02:11:30";-70,006655401178;0;90;0;0;0;0;0;0
"2021-10-26 03:05:00";"2021-10-26 02:16:30";-70,584080542069;0;90;0;0;0;0;0;0
"2021-10-26 03:10:00";"2021-10-26 02:21:30";-71,119942597731;0;90;0;0;0;0;0;0
"2021-10-26 03:15:00";"2021-10-26 02:26:30";-71,6179455279678;0;90;0;0;0;0;0;0
"2021-10-26 03:20:00";"2021-10-26 02:31:30";-72,081368756382;0;90;0;0;0;0;0;0
"2021-10-26 03:25:00";"2021-10-26 02:36:30";-72,5131237269631;0;90;0;0;0;0;0;0
"2021-10-26 03:30:00";"2021-10-26 02:41:30";-72,9158019789015;0;90;0;0;0;0;0;0
"2021-10-26 03:35:00";"2021-10-26 02:46:30";-73,2917161167097;0;90;0;0;0;0;0;0
"2021-10-26 03:40:00";"2021-10-26 02:51:30";-73,6429348186805;0;90;0;0;0;0;0;0
"2021-10-26 03:45:00";"2021-10-26 02:56:30";-73,9713128324055;0;90;0;0;0;0;0;0
"2021-10-26 03:50:00";"2021-10-26 03:01:30";-74,2785167453549;0;90;0;0;0;0;0;0
"2021-10-26 03:55:00";"2021-10-26 03:06:30";-74,5660471858454;0;90;0;0;0;0;0;0
"2021-10-26 04:00:00";"2021-10-26 03:11:30";-74,8352580002813;0;90;0;0;0;0;0;0
"2021-10-26 04:05:00";"2021-10-26 03:16:30";-75,0873728622745;0;90;0;0;0;0;0;0
"2021-10-26 04:10:00";"2021-10-26 03:21:30";-75,3234996947141;0;90;0;0;0;0;0;0
"2021-10-26 04:15:00";"2021-10-26 03:26:30";-75,5446432242481;0;90;0;0;0;0;0;0
