"marca_tiempo";"voc";"presion sonora";"humedad_relativa_interior";"temperatura_interior";"iluminancia_interior";"pm2.5";"co2_interior";"dispositivos_contectados_wifi";"energia_ventilador_techo";"energia_iluminacion";"energia_enchufes";"energia_agua_refrigerada";"energia_ventilador_ahu";"suministro_aire";"posicion_damper";"setpoint_temperatura";"posicion_valvula_bobina_enfriamiento";"comando_valvula_bobina_enfriamiento";"velocidad_ventilador_ahu";"temperatura_ambiental_offcoil";"setpoint_temperatura_offcoil";"presion_filtro";"humedad_suministro_aire";"presion_suministro_aire";"temperatura_suministro_aire";"presion_barametrica";"temperatura_exterior";"radiacion_solar_global_horizontal";"direccion_viento";"velocidad_viento";"co2_exterior";"humedad_relativa_exterior";"ocupantes_presencia";"ocupantes_conteo"
2021-11-08 11:55:00;100,5;61,95000076;74,02033234;27,55999947;106,5266647;4,066666603;478,0666809;5;0,005249;0,0459;0,08106;0,423552533;0,14453;373,6907349;22,17468071;26,70000076;49,85600281;44,11817551;30,63610268;17,0709362;17;75,07504272;95,19013214;121,0948257;18,75384331;1002,400024;28,79999924;84,03259277;118,297348;1,482933044;477,8896484;86,59022522;1;5
2021-11-08 12:00:00;98,80000305;61,85666656;74,3793335;27,55033302;106,9866638;4,533333302;477,3666687;5;0,005188;0,04687;0,08105;0,611440073;0,14257;463,8661194;28,84251022;26,70000076;52,42848206;46,20558167;30,9060688;17,058218;17;73,71781921;95,19013214;119,2241669;18,98720551;1002,299988;28,79999924;80,03248596;95,17492676;0,281695664;476,8900757;87,89187622;1;5
2021-11-08 12:05:00;98,75862122;61,86896515;74,63034821;27,54862022;106,9758606;3,931034565;483,7930908;7;0,005188;0,0459;0,08008;0,739733557;0,14258;661,0055542;42,41074371;26,70000076;53,32646561;47,2104454;31,83273697;17,058218;17;79,25397491;95,19013214;119,4128189;18,87718582;1002,299988;28,79999924;74,01638031;100,8310089;0,731965244;476,0937195;88,90000153;1;4
2021-11-08 12:10:00;104,8000031;61,79999924;74,96299744;27,54533386;106,996666;4,366666794;492,0333252;3;0,005249;0,04687;0,08105;0,927300379;0,14258;635,5651855;39,16994476;26,70000076;53,96389389;48,21781158;31,76482964;17,058218;17;81,70627594;95,19013214;119,4159622;18,87718582;1002,299988;28,50162697;85,9024353;123,4609756;1,868617058;474,8746033;90,89349365;1;5
2021-11-08 12:15:00;104,8666687;61,76666641;75,34899902;27,52233315;107,0266647;4,199999809;496,7666626;4;0,005188;0,0459;0,08106;0,756615222;0,14063;638,6744995;39,16994476;26,70000076;53,18996429;47,1756897;31,96730614;17,058218;17;82,41065216;95,19013214;119,4159622;18,87718582;1002,198425;28,39999962;95,95154572;123,0787354;0,616137385;474,4781799;92,59515381;1;3
2021-11-08 12:20:00;116,9333344;61,76333237;75,55500031;27,53933334;107,0566635;4,766666889;502,6333313;4;0,005188;0,04688;0,08105;0,706797828;0,14257;557,2525024;34,98999405;26,70000076;52,70666504;47,1756897;31,88523102;17,058218;17;82,90956116;95,19013214;119,3506012;18,87718582;1002,099976;28,30161858;102;97,61788177;0,819999993;474,0912476;93,50485992;1;4
2021-11-08 12:25:00;218,2666626;61,77999878;75,70033264;27,56966591;107,0533371;4,466666698;505,9333191;1;0,005249;0,0459;0,08008;0,520755606;0,14258;431,2766724;26,73747253;26,70000076;52,21855164;46,08995056;31,28157425;16,91051102;17;79,1183548;95,19013214;119,3506012;18,76793289;1002,099976;28,30163002;87,06524658;94,80765533;1,149886727;473,4784851;94,50163269;1;2
2021-11-08 12:30:00;233,5333405;61,66666794;75,99299622;27,56833267;106,8066635;4,599999905;511,1333313;2;0,005188;0,04687;0,08106;0,573382102;0,14258;440,3681335;26,73747253;26,70000076;51,21303177;44,90899277;31,28157425;17,06300926;17;79,80433655;95,19013214;119,3506012;18,76612091;1002,099976;28,29999924;89,01914215;89,02060699;0,728947103;474,0783081;94,49808502;1;4
2021-11-08 12:35:00;222,6666718;61,72999954;76,2559967;27,56866646;106,8199997;4,233333111;514,7666626;2;0,005188;0,0459;0,08105;0,558280969;0,14063;431,9334106;26,73747253;26,70000076;53,89540482;48,39463043;31,28157425;17,05713463;17;78,31386566;95,19013214;119,3506012;18,89427185;1001,903259;28,10162735;94,98371887;106,4188385;1,17511642;473,5012817;94,5;1;5
2021-11-08 12:40:00;179,1071472;60,9642868;76,55750275;27,56214333;106,8178558;4,75;518,25;4;0,005249;0,04687;0,08008;0,520531833;0,14257;458,6292114;26,73747253;26,70000076;53,57370377;47,31751251;31,28157425;17,05713463;17;78,30384827;95,19013214;119,3506012;18,79003716;1001,900024;28,10163689;94,01635742;113,067276;0,793108582;473,6914063;95,50327301;1;5
2021-11-08 12:45:00;187,7666626;61,73666763;76,73200226;27,58333397;106,6066666;4,866666794;524,333313;4;0,005188;0,0459;0,08105;0,541707267;0,14258;441,6511841;26,73747253;26,70000076;52,76024246;47,30686569;31,28157425;17,05713463;17;78,40540314;95,19013214;119,3506012;18,78900719;1001,801636;28,10000038;86,01624298;94,59855652;0,21341157;472,717865;96,09999847;1;5
2021-11-08 12:50:00;262,5666809;61,93333435;77,07499695;27,54766655;106,7099991;4,966666698;527,5999756;3;0,005188;0,04688;0,08106;0,532359946;0,14258;432,1005554;26,73747253;26,70000076;54,14888763;48,31528091;31,12305069;17,40784454;17;78,66059113;95,19013214;119,3506012;18,84630203;1001,799988;28,20000076;80,01618195;139,4871674;0,189999998;472,5083923;96,59999847;1;5
2021-11-08 12:55:00;292,758606;61,80689621;76,96827698;27,58069038;106,8482742;4,965517044;533,0344849;4;0,005249;0,04687;0,08105;0,361728903;0,14062;298,6576233;17,3259716;26,70000076;51,71782303;46,1436348;30,8622303;16,7960186;17;76,89624023;95,19013214;119,3506012;18,72662926;1001,599976;28,19837189;87;351,9197998;0,360000014;474,704071;96,59185028;1;5
2021-11-08 13:00:00;283,7999878;61,86333466;77,11566925;27,5826664;106,746666;5,300000191;539,3666382;1;0,005188;0,0459;0,08008;0,259367446;0,14258;243,2463074;12,43088245;26,70000076;49,77391434;43,70939255;30,35464478;16,94583511;17;73,8129425;95,19013214;119,3051682;18,61804008;1001,403259;28,20000076;83,98377228;301,9685669;0,617241263;473,5044861;95,7048645;1;6
2021-11-08 13:05:00;275,8333435;61,79999924;77,40933228;27,56466675;106,7133331;5;537,9000244;5;0,005188;0,04688;0,08106;0,232504143;0,13086;185,1719208;7,956850052;26,70000076;50,81942368;44,70433807;30,25891495;17,09620094;17;72,61830902;95,19013214;121,3374252;18,84429932;1001,400024;28,10000038;86;126,6341934;0,260776073;473,4981079;96,49510193;1;7
2021-11-08 13:10:00;269,4333191;61,79333496;77,52532959;27,59833336;106,7200012;5,366666794;537;2;0,005249;0,04589;0,08105;0,189803587;0,12891;185,1720276;7,956850052;26,70000076;53,08315277;47,07240677;30,08003044;17,09620094;17;69,9889679;95,19013214;119,2158432;18,84522247;1001,400024;28;87,98374176;339,6201477;1,264877439;472,8885193;97,29349518;1;6
2021-11-08 13:15:00;260,0666809;61,68999863;77,82866669;27,5720005;106,6533356;5,133333206;537;3;0,005188;0,04688;0,08008;0,204195779;0,13086;179,4735107;7,956850052;26,70000076;51,02363586;45,50833893;29,87155724;16,97525597;17;70,19892883;95,19013214;119,2158432;18,71338272;1001,398376;27,89999962;88,01638031;283,1958008;0,469999999;472,9584351;97,90000153;1;6
2021-11-08 13:20:00;250,7666626;61,77000046;78,0633316;27,56266594;106,6533356;5,199999809;537,6333618;3;0,005188;0,0459;0,08105;0,22752074;0,13086;183,6363983;7,956850052;26,70000076;52,19791031;45,80353928;29,7856617;16,9287014;17;68,43091583;95,19013214;119,2158432;18,78289032;1001,299988;27,89998627;87,9998703;20,94268036;0,529954672;471,6694946;99,09997559;1;7
2021-11-08 13:25:00;237,1999969;61,74666595;78,21966553;27,58366585;106,5500031;5,5;540,5;2;0,005249;0,04687;0,08106;0,192766678;0,1289;180,5279236;7,956850052;26,70000076;50,38337708;44,66191864;29,7856617;16,92622185;17;70,41621399;95,19013214;119,2158432;18,67726517;1001,099976;27,79999924;86,99998474;40,30091858;1,079992652;473,2719727;99,09999847;1;7
2021-11-08 13:30:00;200,5714264;60,95000076;78,512146;27,5728569;106,6571426;5,607142925;540,25;6;0,005188;0,0459;0,08105;0,218420451;0,13086;178,954895;7,956850052;26,70000076;53,35689545;47,63368607;29,93965721;16,92035866;17;71,76806641;95,19013214;121,0728302;18,94086075;1000,900024;27,79999924;85,98381805;22,34630966;0,901262105;471,6663818;99,29838562;1;7
2021-11-08 13:35:00;238,6666718;61,75666809;78,76566315;27,56866646;106,5500031;5,333333492;538,2000122;2;0,005188;0,04688;0,08008;0,213708281;0,13086;183,6367188;7,956850052;26,70000076;52,15004349;46,28351212;29,93965721;17,06905174;17;70,81591797;95,19013214;121,0728302;18,7833786;1000,900024;27,79999924;88;38,16892624;0,16325891;470,1222839;99,90000153;1;7
2021-11-08 13:40:00;191;61,70999908;79,02566528;27,57099915;106,5566635;5,533333302;537,166687;4;0,005249;0,04589;0,08106;0,181869942;0,12891;178,9546204;7,956850052;26,70000076;53,5570488;47,38748932;29,92007446;17,06905174;17;72,80780792;95,19013214;121,0728302;18,78522301;1000,799988;27,79999924;95,96766663;324,5309448;0,982101798;471,6922607;99,90000153;1;8
2021-11-08 13:45:00;181,6333313;61,74000168;79,3176651;27,56466675;106,5866699;5,900000095;539,3666382;2;0,005188;0,04688;0,08105;0,22533925;0,13086;185,1470337;7,956850052;26,70000076;50,89228821;44,22411346;29,92007446;16,7684803;17;69,38503265;95,19013214;121,0728302;18,6764946;1000,599976;27,5;102,9674454;344,6287537;0,256836891;469,3323364;99,90000153;1;9
2021-11-08 13:50:00;173,1379242;61,68275833;79,52241516;27,56172371;106,5448303;5,586206913;539,8620605;5;0,005188;0,0459;0,08008;0,186514705;0,13086;183,6370239;7,956850052;26,70000076;52,70735931;46,70526505;29,93572235;17,24246025;17;68,62593842;95,19013214;119,0695648;18,71247673;1000,599976;27,5;111,9674683;332,9450684;0,219107822;470,8990784;99,90000153;1;8
2021-11-08 13:55:00;166,6333313;61,79333496;79,66766357;27,58533287;106,5733337;5,766666889;538,2666626;4;0,005249;0,04687;0,08105;0,190142677;0,1289;185,1720276;7,956850052;26,70000076;50,78778458;44,42396164;29,93572235;16,91952133;17;70,88117981;95,19013214;119,1034698;18,69690514;1000,301636;27,5;122,9508743;127,5582504;0,407707304;472,4837036;99,90000153;1;8
2021-11-08 14:00:00;158,4333344;61,70666504;79,84700012;27,59600067;106,5566635;6,466666698;536,2999878;3;0,005188;0,0459;0,08106;0,568230676;0,13086;478,9414063;31,58172607;26,70000076;51,0869751;45,44885254;30,72491074;17,06904221;17;77,19060516;95,19013214;119,2277985;18,69545746;1000,299988;27,4016304;132,9510651;350,0159302;0,50999999;470,1092529;99,90000153;1;9
2021-11-08 14:05:00;151,2333374;61,74000168;80,09933472;27,57433319;106,4933319;6,400000095;537,5999756;5;0,005188;0,04688;0,08105;0,950533493;0,16211;825,4299316;51,5272522;26,70000076;54,78435516;48,76679611;32,05395889;17,07105255;17;83,87754822;95,19013214;119,2277985;18,92620659;1000,299988;27,5;143,0002747;83,03277588;0,343324542;472,4951782;99,90000153;1;9
2021-11-08 14:10:00;145,4666595;61,6866684;80,22333527;27,5826664;106,4499969;5,966666698;535,2000122;4;0,005249;0,04687;0,08008;0,881030079;0,16211;709,6265869;44,38690948;26,70000076;52,39273071;46,65482712;32,07516479;16,7643528;17;82,09957886;95,19013214;121,2539673;18,69315529;1000,099976;27,60000038;151,983551;333,8920898;0,11723543;474,4551392;99,90000153;1;9
2021-11-08 14:15:00;137,5333405;61,66666794;80,36766815;27,58699989;106,4866638;6,566666603;532,4666748;4;0,005188;0,0459;0,08106;0,746375515;0,16016;613,8240967;38,63977051;26,70000076;52,90189743;46,53508377;31,66412544;17,07078552;17;80,61381531;95,19013214;119,2921371;18,84335136;999,9000244;27,70000076;162;340,8791809;0,469958037;473,7043457;99,89996338;1;9
2021-11-08 14:20:00;120,5357132;61,00714111;80,54535675;27,57535744;106,5535736;6,857142925;531,1071167;2;0,005188;0,04687;0,08105;0,676261938;0,16211;644,4102173;39,69145966;26,70000076;52,2640686;46,49992371;32,31240082;16,92070961;17;85,38975525;95,19013214;119,2921371;18,84165001;999,9000244;27,89999962;172,9672546;104,2873154;0,646397233;475,2678528;99,5;1;9
2021-11-08 14:25:00;108,2666702;61,72999954;80,65200043;27,59266663;106,5400009;6,733333111;531,2000122;5;0,005249;0,0459;0,08008;0,610427401;0,16211;641,5481567;39,69145966;26,70000076;50,93291855;44,36387253;33,28975677;16,92070961;17;87,71464539;95,19013214;119,2921371;18,84833908;999,7999878;28;184,0001678;314,8024597;0,14003998;474,69104;99,09999847;1;9
2021-11-08 14:30:00;108,9000015;61,66666794;80,78166962;27,59666634;106,5299988;6,566666603;527,3666382;3;0,005188;0,04688;0,08105;0,657280896;0,16211;641,7659302;39,69101334;26,70000076;55,08517075;48,78900146;34,31378555;17,23317337;17;96,04304504;95,19013214;119,2921371;19,09014893;999,7999878;28,10000038;192,9838715;49,1969986;0,546934485;475,9034119;98,80000305;1;8
2021-11-08 14:35:00;107,3666687;61,61666489;80,95500183;27,58533287;106,4866638;6,333333492;525,0666504;4;0,005188;0,0459;0,08106;0,684990946;0,16015;628,8546753;39,23545456;26,70000076;52,07313156;46,36040878;33,97096252;17,07855034;17;94,88122559;95,19013214;119,3206024;18,77179909;999,5999756;28,10162544;204,967514;115,1249161;0,62561363;475,4841614;97,70812225;1;7
2021-11-08 14:40:00;102,2666702;61,65333176;81,06400299;27,5953331;106,503334;6,733333111;526,333313;4;0,005249;0,04687;0,08105;0,703656511;0,16211;640,0028687;38,73632813;26,70000076;54,27193451;48,54560089;34,59024048;17,08111382;17;96,76856232;95,19013214;120,9899902;19,01699257;999,5999756;28,20000076;215,9837646;127,1218109;0,86503166;477,0608215;96,19999695;1;9
2021-11-08 14:45:00;95,23332977;61,63333511;81,19100189;27,59666634;106,4833298;6,666666508;530,0999756;5;0,005188;0,0459;0,08008;0,746914097;0,16211;639,5560913;39,85216141;26,70000076;50,40966415;43,89518738;33,634655;16,62244606;17;91,05793762;95,19013214;120,9899902;18,73538399;999,4000244;28,39999962;223,9673157;341,5004578;0,980356991;476,1329346;94,20653534;1;7
2021-11-08 14:50:00;91,90000153;61,63000107;81,27866364;27,60300064;106,4899979;6,733333111;527,4333496;4;0,005188;0,04688;0,08106;0,502332839;0,16211;515,5758057;32,69194412;26,70000076;50,79779434;45,03990173;33,87267303;16,95043182;17;91,90412903;95,19013214;120,9193192;18,84899521;999,4000244;28,30001068;228;334,8814697;0,969946444;477,5897217;92,4000473;1;7
2021-11-08 14:55:00;87,38710022;61,5903244;81,35322571;27,61548424;106,5;6,935483932;527,5161133;3;0,005249;0,04589;0,08105;0,557069817;0,16016;518,8585815;32,69194412;26,70000076;51,11327362;45,03990173;33,82683563;16,95043182;17;93,08547211;95,19013214;120,9193192;18,95500374;999,2999878;28,39999962;229;62,36579132;0,170151502;475,9066467;91,59992218;1;6
2021-11-08 15:00:00;81,30000305;61,68999863;81,52799988;27,60466576;106,5366669;6,599999905;526,0666504;5;0,005188;0,04688;0,08008;0,463380876;0,16211;522,6723633;32,69194412;26,70000076;49,48203278;42,96565628;33,63964844;16,95043182;17;91,92727661;95,19013214;120,9876022;18,95500374;999,2999878;28,5;226,0325928;243,1366882;0,37309584;477,8961792;89,5065155;1;6
2021-11-08 15:05:00;76,96666718;61,81000137;81,56900024;27,62833405;106,4733353;6,699999809;525,1333618;5;0,005188;0,0459;0,08105;0,43034139;0,15234;510,6113586;32,69194412;26,70000076;48,98448563;42,96565628;33,78762436;16,95043182;17;92,45881653;95,19013214;120,9576111;18,95500374;999,2999878;28,60002518;218,9992523;334,2170715;0,779999971;478,8827515;88,30005646;1;7
2021-11-08 15:10:00;73,80000305;61,63666534;81,8010025;27,60000038;106,4166641;8;524,9333496;4;0,005249;0,04687;0,08106;0,579454139;0,1543;624,7900391;39,09381104;26,70000076;50,70796204;45,31348801;34,12860107;17,2535038;17;94,79452515;95,19013214;118,9523544;18,95500374;999,2000122;28,70000076;206,9998322;23,02338409;0,409988344;479,249939;87,79994965;1;7
2021-11-08 15:15:00;48,25;60,81785583;81,83393097;27,62678528;106,4571457;7,5;522,8571167;5;0,005188;0,0459;0,08105;0,649728461;0,15234;650,09552;40,39554977;26,70000076;48,49093628;42,37464523;34,43310547;16,78339195;17;95,32715607;95,19013214;121,0393219;18,88975525;999,0999756;28,70000076;194,999527;329,400116;0,500046611;478,4958496;86,69983673;1;7
2021-11-08 15:20:00;55,53333282;61,65333176;82,01633453;27,6079998;106,453331;7,666666508;523,166687;4;0,005188;0,04688;0,08008;0,57515508;0,15234;581,6159058;35,85374069;26,70000076;48,06767273;41,70771408;34,2816124;16,61294174;17;92,55387878;95,19013214;119,3000565;18,94815826;999,0999756;28,70000076;184,0130615;105,2442703;0,121958859;479,2923279;85,89608002;1;6
2021-11-08 15:25:00;57,40000153;61,95666504;82,09200287;27,62733269;106,4033356;7,900000095;517,7999878;5;0,005188;0,04589;0,08106;0,309153309;0,1543;357,3332214;20,13149452;26,70000076;49,21295547;44,55508804;33,2461319;17,1850338;17;85,99660492;95,19013214;121,314682;18,9420929;999,0999756;28,79999924;177;173,502121;0,329987198;479,4824829;85,70005035;1;5
2021-11-08 15:30:00;56,33333206;61,57666779;82,14199829;27,65600014;106,4366684;8,333333015;516,333313;5;0,005249;0,04688;0,08105;0,270671614;0,15234;336,1172485;19,64084244;26,70000076;51,22863007;44,96293259;32,61846542;17,02860832;17;86,41937256;95,19013214;119,5287399;19,0424633;999,0999756;28,89999962;178,9672546;17,10568428;0,553941011;479,1055298;86,19672394;1;4
2021-11-08 15:35:00;55,48275757;62,3344841;82,35586548;27,63551712;106,396553;8,27586174;518,5861816;4;0,005188;0,04687;0,08008;0,489535121;0,15235;448,6502991;28,05556297;26,70000076;49,80905151;43,23295593;32,54529953;16,86765862;17;87,34807587;95,19013214;119,4941559;18,88267517;998,9000244;28,89999962;187,9350891;90,63933563;0,607241035;478,6795959;87,00486755;1;6
2021-11-08 15:40:00;54,93333435;62,51666641;82,43499756;27,64800072;106,4166641;8;520,5666504;3;0,005188;0,0459;0,08105;0,532428078;0,1543;530,1923828;32,44180298;26,70000076;50,80276108;44,79179001;31,80689621;17,05126762;17;82,71542358;95,19013214;121,5379028;18,92243004;998,9000244;28,89999962;198,9676971;246,6499329;0,25;480,4594116;87;1;9
2021-11-08 15:45:00;53,16666794;63,06666565;82,67566681;27,62833405;106,4300003;7,699999809;521,5;7;0,005249;0,04688;0,08106;0,592149841;0,15234;501,6737976;30,836586;26,70000076;48,72669601;42,69935608;31,31876564;16,90162086;17;78,98447418;95,19013214;121,5625916;18,92243004;998,9000244;28,89999962;212,000351;317,9023438;0,889999986;478,2895508;88,40000153;1;9
2021-11-08 15:50:00;50,16666794;62,16333389;82,70400238;27,6566658;106,3933334;8,066666603;524,5333252;8;0,005188;0,0459;0,08105;0,697672935;0,15234;668,9810791;40,82143021;26,70000076;52,05605316;46,30875397;31,59137154;17,05439377;17;80,11119843;95,19013214;119,5807114;19,04611397;998,7999878;28,89999962;220,0003662;356,7657471;0,559978008;479,4695129;88,40003967;1;9
2021-11-08 15:55:00;49,43333435;61,09999847;82,83933258;27,65099907;106,3733368;8,066666603;524,7000122;6;0,005188;0,04687;0,08008;0,734043399;0,1543;661,7462769;40,8327446;26,70000076;51,7288475;45,26111603;31,52138138;17,05193901;17;78,98721313;95,19013214;119,5807114;18,94182968;998,7999878;29,09836769;226,9836731;117,1221695;0,469999999;480,2886353;88,30000305;1;9
2021-11-08 16:00:00;47,26666641;60,79666519;82,91533661;27,66066742;106,3833313;8,300000191;526,333313;4;0,005249;0,0459;0,08106;0,832006777;0,15234;671,5256348;40,8327446;26,70000076;49,61884689;42,94192505;31,52138138;16,9026413;17;80,02705383;95,19013214;119,5807114;18,83377075;998,7999878;29,20000076;227;258,2716675;0,217888176;480,7112732;87,5;1;9
2021-11-08 16:05:00;33,2857132;60,22142792;82,86214447;27,70392799;106,4357147;8,535714149;525,0714111;5;0,005188;0,04687;0,08105;0,825732405;0,14063;673,6161499;40,8327446;26,70000076;52,64102173;46,71471786;31,52138138;17,03922653;17;77,81292725;95,19013214;119,5807114;19,06578636;998,6016235;29,39999962;225,0163574;8,446684837;0,203762829;481,2817383;87,00654602;1;9
2021-11-08 16:10:00;31,26666641;61,54999924;83,0530014;27,67000008;106,4433365;8,366666794;524,1333618;3;0,005188;0,0459;0,08008;0,66584413;0,14258;648,7877808;38,56916046;26,70000076;49,53111649;43,15129471;31,49799538;17,03345299;17;78,4930954;95,19013214;119,5807114;18,78748322;998,6991577;29,29999924;224;176,3109741;0,536025763;482,4859314;86,80086517;1;9
2021-11-08 16:15:00;32,23333359;61,88333511;83,16200256;27,65933418;106,4366684;8,800000191;521,0333252;7;0,005249;0,04688;0,08105;0,876033572;0,14062;662,1708984;39,61972427;26,70000076;50,63077545;45,23083115;31,49779129;17,03476524;17;80,52438354;95,19013214;119,5807114;18,90552521;998,5999756;29,5;227,0005341;24,70522499;0,570314467;481,48172;85,59986877;1;8
2021-11-08 16:20:00;30,5;61,66333389;83,19933319;27,66133308;106,4233322;8,166666985;519,7333374;5;0,005188;0,0459;0,08106;0,727971212;0,14063;628,604126;37,21371841;26,70000076;52,50555038;46,28887939;31,49670792;17,03473282;17;78,4198761;95,19013214;119,5807114;18,90552521;998,5999756;29,4000206;223,9997864;306,7403564;0,610043287;482,0877686;85,80000305;1;9
2021-11-08 16:25:00;27,93333244;61,73333359;83,34967041;27,64433289;106,4100037;8,433333397;517,7333374;6;0,005188;0,04687;0,08105;0,732037705;0,14062;627,9498291;37,7692337;26,70000076;49,93473816;44,20409393;31,34008026;16,88393402;17;74,64631653;95,19013214;119,5807114;18,7931118;998,5999756;29,40000916;215,9996948;127,4937668;0,150035992;482,8712769;84,60005951;1;9
2021-11-08 16:30:00;25,60000038;61,59666824;83,43933105;27,64233398;106,4233322;9,133333206;510,8666687;3;0,005249;0,0459;0,08008;0,584888444;0,14258;516,6705933;30,56433296;26,70000076;50,72178268;44,27326965;30,58045959;17,18276405;17;75,17646027;95,19013214;119,6500549;18,90032578;998,5999756;29,59838676;204,0161285;19,58258438;0,574999213;482,113678;84,01935577;1;9
2021-11-08 16:35:00;24,33333397;61,98666763;83,5019989;27,64100075;106,4199982;9,066666603;507,5;7;0,005188;0,04687;0,08105;0,61391674;0,14062;521,0388794;31,68426132;26,70000076;51,56843948;45,77325439;30,80073357;16,88132286;17;74,19030762;95,19013214;119,6178131;18,90242386;998,5999756;29,60000038;193,0245667;47,94406509;0,688771486;483,0744629;83,10818481;1;9
2021-11-08 16:40:00;24,33333397;61,86333466;83,49766541;27,65200043;82,37999725;8,833333015;501,1333313;5;0,005188;0,0459;0,08106;0,521184759;0,14063;517,7670288;31,68426132;26,70000076;49,24345016;43,5507431;30,88533211;16,87885094;17;74,81487274;95,19013214;119,6178131;18,68217468;998,5999756;29,6983757;183,0325012;119,7724075;0,336100549;482,6876831;83,79837799;1;9
2021-11-08 16:45:00;25,5;61,86000061;83,61066437;27,62800026;106,5966644;8,366666794;498,5666809;5;0,005249;0,04688;0,08008;0,475553319;0,14062;524,8252563;31,68426132;26,70000076;51,86887741;45,68542099;31,70595741;17,17545891;17;80,44879913;95,19013214;119,6178131;18,89839554;998,5999756;29,63333321;175,6665955;21,60011292;1,730008125;483,464386;83,16666412;1;9
2021-11-08 16:50:00;25,56666756;62,00999832;83,64333344;27,63566589;106,5100021;9,133333206;496,7999878;4;0,005188;0,04687;0,08105;0,748576419;0,14258;596,036377;36,61182404;26,70000076;52,83592606;46,70756531;32,00547028;17,17790031;17;79,38829041;95,19013214;119,6178131;19,00355721;998,5999756;29,5;166,0325928;340,182312;0,017821025;482,7975464;83,69999695;1;9
2021-11-08 16:55:00;23,0714283;60,21785736;83,54535675;27,66714287;106,5250015;9,035714149;492,5714417;3;0,005188;0,0459;0,08106;0,659971366;0,14063;611,499939;36,61182404;26,70000076;52,84131622;46,70756531;32,00502777;17,02672577;17;82,64151001;95,19013214;119,4941406;18,90092659;998,5999756;29,60000038;156,0484467;353,5522766;0,384232789;481,9040833;83,59030914;1;9
2021-11-08 17:00:00;20,16666603;62,52666855;83,57033539;27,66566658;106,4366684;8,833333015;493,3333435;4;0,005249;0,04688;0,08105;0,728734744;0,14062;578,2548828;36,61182404;26,70000076;52,84131622;46,70756531;32,00502014;17,02672577;17;82,62609863;95,19013214;119,4921112;18,90092659;998,5999756;29,5;144,0325623;73,26628876;0,947628438;481,9074707;84,5;1;9
2021-11-08 17:05:00;20,66666603;62,36999893;83,70633698;27,64466667;106,4066696;9;487,4666748;4;0,005188;0,04589;0,08008;0,635982226;0,15039;585,4951172;35,61315155;26,70000076;52,03039932;45,70491028;32,00502014;17,02672577;17;81,48249817;95,19013214;119,4921112;18,80133629;998,5999756;29,60002708;131,9994659;281,7386169;0,130149245;482,2781677;84,29998016;1;8
2021-11-08 17:10:00;20,73333359;61,94333267;83,72033691;27,63966751;106,4133301;8,600000381;485,4333191;6;0,005188;0,04688;0,08105;0,661455011;0,15235;584,0447998;34,61474228;26,70000076;52,17264938;46,72969437;32,00502014;17,02672577;17;81,05862427;95,19013214;119,4921112;18,90895462;998,5999756;29,5;120,9998703;58,30106354;0,29000333;480,4982605;84;1;8
2021-11-08 17:15:00;21;62,58333206;83,8133316;27,61700058;106,4133301;8,5;487,2999878;5;0,005249;0,0459;0,08106;0,756111247;0,15039;587,4240723;35,68418503;26,70000076;53,10029221;46,7467041;32,33731461;17,02672577;17;83,0515213;95,19013214;119,4921112;18,91076851;998,7000122;29,39997673;114,9995346;55,59043884;1,809640765;480,6516724;84,7000885;1;8
2021-11-08 17:20:00;20,96551704;63,41379166;83,84999847;27,6182766;106,4206924;8,896552086;485,0689697;4;0,005188;0,04687;0,08008;0,662459905;0,15039;592,7026367;36,77955627;26,70000076;53,57186127;47,76972198;32,09263611;17,02672577;17;83,23210907;95,19013214;119,4921112;18,91076851;998,7000122;29,29999924;110;43,50030518;1,489994526;479,2890625;85,09999847;1;8
2021-11-08 17:25:00;21,23333359;63,35666656;83,87033081;27,62233353;106,4166641;8,966666222;483,2333374;4;0,005188;0,0459;0,08105;0,650795669;0,15039;577,657959;35,70553589;26,70000076;53,80783844;47,76972198;32,19041443;17,02672577;17;83,39517975;95,19013214;119,4921112;18,91076851;998,5999756;29,29999924;108;100,2933884;0,500067949;479,5889893;85,1999588;1;9
2021-11-08 17:30:00;21,20000076;62,89333344;83,89466858;27,62366676;106,3733368;8,333333015;478,4333191;3;0,005249;0,04688;0,08106;0,768235151;0,15234;591,2684326;36,30927277;26,70000076;51,80827332;45,5594368;32,19041443;16,87342262;17;85,20439148;95,19013214;119,4921112;18,78856659;998,7000122;29,29999924;105,0163422;61,35321426;1,53234911;479,6889648;84,80326843;1;9
2021-11-08 17:35:00;21,29999924;61,09000015;83,78932953;27,6546669;106,3899994;8,600000381;476,8666687;4;0,005188;0,0459;0,08105;0,629862113;0,15039;597,4572754;36,19610596;26,70000076;50,84671783;44,47409821;32,19041443;16,87342262;17;83,98848724;95,19013214;119,4921112;18,78856659;998,7999878;29,10000038;100,9998016;86,18768311;0,889890075;479,0891724;85,10003662;1;9
2021-11-08 17:40:00;21,16666603;61,66666794;83,89900208;27,63333321;106,4100037;8,600000381;475,1000061;8;0,005188;0,04687;0,08008;0,736696141;0,15039;571,3052368;36,19610596;26,70000076;50,84671783;44,47409821;32,19041443;17,02393723;17;83,27979279;95,19013214;119,4921112;18,78856659;998,8983765;29,20000076;94,03255463;241,5432434;0,180000007;478,7153625;85,19999695;1;8
